rxn_id,kind,pred_score,ensemble,n_int
LIPOtex,oe,0.5982600575594125,0.5982600575594125,1
O2Stex,oe,0.5982600575594125,0.5982600575594125,1
SO3tex,oe,0.5982600575594125,0.5982600575594125,1
SLNTtex,oe,0.5982600575594125,0.5982600575594125,1
CRNDtex,oe,0.5982600575594125,0.5982600575594125,1
INSTtex,oe,0.5982600575594125,0.5982600575594125,1
GALCTtex,oe,0.5982600575594125,0.5982600575594125,1
TSULtex,oe,0.5982600575594125,0.5982600575594125,1
HOMtex,oe,0.5982600575594125,0.5982600575594125,1
GLYBtex,oe,0.5982600575594125,0.5982600575594125,1
H2O2tex,oe,0.5982600575594125,0.5982600575594125,1
ACACtex,oe,0.5982600575594125,0.5982600575594125,1
TCYNTtex,oe,0.5982600575594125,0.5982600575594125,1
FORtex,oe,0.5982600575594125,0.5982600575594125,1
3HPPtex,oe,0.5982600575594125,0.5982600575594125,1
5MTRtex,oe,0.5982600575594125,0.5982600575594125,1
TMAOtex,oe,0.5982600575594125,0.5982600575594125,1
GTPtex,oe,0.5982600575594125,0.5982600575594125,1
TMAtex,oe,0.5982600575594125,0.5982600575594125,1
HG2tex,oe,0.5982600575594125,0.5982600575594125,1
SELtex,oe,0.5982600575594125,0.5982600575594125,1
CYANtex,oe,0.5982600575594125,0.5982600575594125,1
GDPtex,oe,0.5982600575594125,0.5982600575594125,1
NTD8pp,ko,0.5982345597596802,0.5982345597596802,1
ASCBtex,oe,0.5982220764248269,0.5982220764248269,1
R5Ptex,oe,0.5982220764248269,0.5982220764248269,1
OXCDC,down,0.5982045944758735,0.5982045944758735,1
ADPRDP,down,0.5982028752823814,0.5982028752823814,1
SELGTHR,oe,0.5981741678378634,0.5981741678378634,1
CA2t3pp,ko,0.5980371842991778,0.5980371842991778,1
ME2,down,0.5979586881088581,0.5979586881088581,1
HYPOE,oe,0.5977434185074229,0.5977434185074229,1
DSBDR,ko,0.5977380454822483,0.5977380454822483,1
GOFUCR,oe,0.5977169949513635,0.5977169949513635,1
MNt2pp,oe,0.597716079672399,0.597716079672399,1
FE3DHBZStonex,ko,0.5976877877847836,0.5976877877847836,1
CBL1tonex,ko,0.5976877877847836,0.5976877877847836,1
FFSD,ko,0.5976851779903949,0.5976851779903949,1
GPDDA3pp,oe,0.5976802521678801,0.5976802521678801,1
FRULYSt2pp,oe,0.5976592280001962,0.5976592280001962,1
HXPRT,ko,0.5976462696320254,0.5976462696320254,1
UDPGLCURtex,ko,0.5976264684053543,0.5976264684053543,1
UDPGALtex,ko,0.5976264684053543,0.5976264684053543,1
FRULYStex,ko,0.5976264684053543,0.5976264684053543,1
GLUN,oe,0.5976043393097491,0.5976043393097491,1
DHPS2,down,0.5976039786686693,0.5976039786686693,1
XYLI1,oe,0.5975532955876781,0.5975532955876781,1
DURIPP,down,0.5975429634822124,0.5975429634822124,1
NTD9,oe,0.5975385495660387,0.5975385495660387,1
NTD12,oe,0.5975385495660387,0.5975385495660387,1
ThDPAT,ko,0.5975261719908118,0.5975261719908118,1
NADH18pp,ko,0.5975085384899339,0.5975085384899339,1
GLCDpp,ko,0.5974615191694321,0.5974615191694321,1
CGLYtex,ko,0.5974484086134989,0.5974484086134989,1
MTRPOX,ko,0.5974319456771584,0.5974319456771584,1
FLVR,oe,0.5974160467668557,0.5974160467668557,1
TRPS2,oe,0.5974067518228494,0.5974067518228494,1
CHTBSptspp,ko,0.5973741416431069,0.5973741416431069,1
LPLIPAL2ATE161,oe,0.597369804098693,0.597369804098693,1
LPLIPAL2ATE160,oe,0.597369804098693,0.597369804098693,1
UPPDC1,oe,0.5973676798487545,0.5973676798487545,1
CYSDS,oe,0.5973671636456385,0.5973671636456385,1
FCI,oe,0.5973462701970863,0.5973462701970863,1
RMI,oe,0.5973462701970863,0.5973462701970863,1
TREH,oe,0.5972338143047278,0.5972338143047278,1
FBP,down,0.5971741105054776,0.5971741105054776,1
SO2tpp,down,0.5971616460256023,0.5971616460256023,1
N2Otpp,down,0.5971616460256023,0.5971616460256023,1
VPAMTr,ko,0.5971603182130911,0.5971603182130911,1
RNDR3,oe,0.5970629563600635,0.5970629563600635,1
4HOXPACDtex,oe,0.5970579575353652,0.5970579575353652,1
DMStex,oe,0.5970579575353652,0.5970579575353652,1
TUNGStex,oe,0.5970579575353652,0.5970579575353652,1
DOPAtex,oe,0.5970579575353652,0.5970579575353652,1
SO2tex,oe,0.5970579575353652,0.5970579575353652,1
ACGALtex,oe,0.5970579575353652,0.5970579575353652,1
H2tex,oe,0.5970579575353652,0.5970579575353652,1
PPAtex,oe,0.5970579575353652,0.5970579575353652,1
ACSERtex,oe,0.5970579575353652,0.5970579575353652,1
N2Otex,oe,0.5970579575353652,0.5970579575353652,1
FALDtex,oe,0.5970579575353652,0.5970579575353652,1
DMSOtex,oe,0.5970579575353652,0.5970579575353652,1
34dhpactex,oe,0.5970579575353652,0.5970579575353652,1
TYMtex,oe,0.5970579575353652,0.5970579575353652,1
OGMEACPR,down,0.5970199008774064,0.5970199008774064,1
EPMEACPR,down,0.5970199008774064,0.5970199008774064,1
ALAtex,oe,0.596917410591717,0.596917410591717,1
SERtex,oe,0.596917410591717,0.596917410591717,1
THRA2,ko,0.5968623259163311,0.5968623259163311,1
NOtpp,ko,0.5967589201435668,0.5967589201435668,1
GLYtex,oe,0.5967375838604403,0.5967375838604403,1
DALAtex,oe,0.5967375838604403,0.5967375838604403,1
NTD7,oe,0.5966889441228126,0.5966889441228126,1
THFAT,oe,0.5966260301055663,0.5966260301055663,1
FOMETRi,oe,0.5966260301055663,0.5966260301055663,1
FA100ACPHi,oe,0.5965350463822858,0.5965350463822858,1
GLYC3Ptex,oe,0.596531915106461,0.596531915106461,1
AKGtex,oe,0.596531915106461,0.596531915106461,1
LCTStex,oe,0.596531915106461,0.596531915106461,1
TYRPtex,ko,0.596424368381307,0.596424368381307,1
I2FE2SS2,ko,0.5964019219176614,0.5964019219176614,1
PACALDtex,oe,0.5963520883751843,0.5963520883751843,1
HPPPNtex,oe,0.5963520883751843,0.5963520883751843,1
HCINNMtex,oe,0.5963520883751843,0.5963520883751843,1
G3PCtex,oe,0.5963520883751843,0.5963520883751843,1
DSERtex,oe,0.5963520883751843,0.5963520883751843,1
PPPNtex,oe,0.5963520883751843,0.5963520883751843,1
NO2tex,oe,0.5963520883751843,0.5963520883751843,1
DDGLCNtex,oe,0.5963520883751843,0.5963520883751843,1
G3PItex,oe,0.5963520883751843,0.5963520883751843,1
G1Ptex,oe,0.5963520883751843,0.5963520883751843,1
BUTtex,oe,0.5963520883751843,0.5963520883751843,1
23DAPPAtex,oe,0.5963520883751843,0.5963520883751843,1
MELIBtex,oe,0.5963520883751843,0.5963520883751843,1
CGLYabcpp,oe,0.5962482075681288,0.5962482075681288,1
HISt2rpp,oe,0.5961998800614688,0.5961998800614688,1
GLYOX3,oe,0.5961963084512614,0.5961963084512614,1
MALTptspp,oe,0.5961907749586312,0.5961907749586312,1
ALLPI,oe,0.5961688328486552,0.5961688328486552,1
PDE1,oe,0.5960815311115761,0.5960815311115761,1
PPAt4pp,oe,0.5960670592301421,0.5960670592301421,1
ETHAAL,ko,0.596004994744251,0.596004994744251,1
MLTG3,oe,0.5960027404024794,0.5960027404024794,1
RNDR1,oe,0.5960010250642233,0.5960010250642233,1
CUtex,ko,0.5959984684735665,0.5959984684735665,1
GLYCtpp,oe,0.5959629592750995,0.5959629592750995,1
FEOXAMR1,oe,0.5959522588749783,0.5959522588749783,1
FECRMR1,oe,0.5959522588749783,0.5959522588749783,1
FEENTERR1,oe,0.5959522588749783,0.5959522588749783,1
FE3HOXR1,oe,0.5959522588749783,0.5959522588749783,1
CPGNR1,oe,0.5959522588749783,0.5959522588749783,1
ARBTNR1,oe,0.5959522588749783,0.5959522588749783,1
GPDDA1,oe,0.5959300880801663,0.5959300880801663,1
MG2tpp,oe,0.595904370940732,0.595904370940732,1
URAt2pp_copy2,oe,0.5958314696812093,0.5958314696812093,1
LALDO2x,oe,0.5958222686800929,0.5958222686800929,1
EPMEACPR,ko,0.5957304394904664,0.5957304394904664,1
OGMEACPR,ko,0.5957304394904664,0.5957304394904664,1
ASCBPL,oe,0.5956664965956965,0.5956664965956965,1
NTD11pp,ko,0.595605988035721,0.595605988035721,1
NTD10pp,ko,0.595605988035721,0.595605988035721,1
DHBSH,oe,0.5954494710388719,0.5954494710388719,1
CYNTAH,oe,0.5954485583437028,0.5954485583437028,1
PUNP3,ko,0.5954350685809094,0.5954350685809094,1
PYAM5PO,ko,0.5953603189015988,0.5953603189015988,1
CYTBD2pp,ko,0.5953524199730712,0.5953524199730712,1
F6Ptex,oe,0.5953298150824137,0.5953298150824137,1
G6Ptex,oe,0.5953298150824137,0.5953298150824137,1
PSERtex,oe,0.5953298150824137,0.5953298150824137,1
ARBTNR2,oe,0.5953280016824007,0.5953280016824007,1
CPGNR2,oe,0.5953280016824007,0.5953280016824007,1
FECRMR2,oe,0.5953280016824007,0.5953280016824007,1
FEOXAMR2,oe,0.5953280016824007,0.5953280016824007,1
FE3HOXR2,oe,0.5953280016824007,0.5953280016824007,1
FEENTERR2,oe,0.5953280016824007,0.5953280016824007,1
LIPOt2pp,oe,0.5952875482908386,0.5952875482908386,1
GRXR,oe,0.5952366855561078,0.5952366855561078,1
MANGLYCtex,oe,0.595149988351137,0.595149988351137,1
FRUtex,oe,0.595149988351137,0.595149988351137,1
SBTtex,oe,0.595149988351137,0.595149988351137,1
ACALDtex,oe,0.595149988351137,0.595149988351137,1
MNLtex,oe,0.595149988351137,0.595149988351137,1
PEAMNtex,oe,0.595149988351137,0.595149988351137,1
GLYC2Ptex,oe,0.595149988351137,0.595149988351137,1
GALTtex,oe,0.595149988351137,0.595149988351137,1
MI1PP,oe,0.5951383712915749,0.5951383712915749,1
NHFRBO,oe,0.5950961640556842,0.5950961640556842,1
EGMEACPR,down,0.5950649972666543,0.5950649972666543,1
OPMEACPR,down,0.5950649972666543,0.5950649972666543,1
ME1,down,0.5950590170117992,0.5950590170117992,1
PHEMEtiex,oe,0.5950210283863953,0.5950210283863953,1
AGMH,oe,0.5950196618224637,0.5950196618224637,1
CD2tpp,oe,0.5949987547938514,0.5949987547938514,1
KAS14,down,0.5949462014922738,0.5949462014922738,1
METSOX2abcpp,oe,0.5949374409656678,0.5949374409656678,1
METSOX1abcpp,oe,0.5949374409656678,0.5949374409656678,1
GSNt2pp,oe,0.5949355894549884,0.5949355894549884,1
GLXCL,oe,0.5948362200149716,0.5948362200149716,1
CYTDt2pp_copy2,oe,0.5947881436476423,0.5947881436476423,1
NAt3_1p5pp,down,0.5947706855234616,0.5947706855234616,1
HG2t3pp,down,0.5947706855234616,0.5947706855234616,1
NAt3_2pp,down,0.5947706855234616,0.5947706855234616,1
NAt3pp,down,0.5947706855234616,0.5947706855234616,1
PHEMEabcpp,down,0.5947053709418231,0.5947053709418231,1
FEOXAMR3,oe,0.5946987725044068,0.5946987725044068,1
FE3HOXR3,oe,0.5946987725044068,0.5946987725044068,1
ARBTNR3,oe,0.5946987725044068,0.5946987725044068,1
CPGNR3,oe,0.5946987725044068,0.5946987725044068,1
FECRMR3,oe,0.5946987725044068,0.5946987725044068,1
FEENTERR3,oe,0.5946987725044068,0.5946987725044068,1
HACD7,oe,0.5946966022413794,0.5946966022413794,1
CAT,ko,0.5946537658980596,0.5946537658980596,1
NTD3,ko,0.5945745901605951,0.5945745901605951,1
NTD5,ko,0.5945745901605951,0.5945745901605951,1
LGTHL,ko,0.5944145934328839,0.5944145934328839,1
ASPt2pp_copy2,oe,0.5944058715201778,0.5944058715201778,1
ARGORNt7pp,ko,0.5944001078076857,0.5944001078076857,1
ALR2,oe,0.5943930265834246,0.5943930265834246,1
DHNAOT4,down,0.594123077776616,0.594123077776616,1
FCLPA,ko,0.5941167595108472,0.5941167595108472,1
RMPA,ko,0.5941167595108472,0.5941167595108472,1
MICITDr,ko,0.5940813809839526,0.5940813809839526,1
NTD11,oe,0.5940522128426295,0.5940522128426295,1
CMPN,down,0.5938751619324766,0.5938751619324766,1
DHORD5,ko,0.5938018512255083,0.5938018512255083,1
OPMEACPR,ko,0.5937755358797143,0.5937755358797143,1
EGMEACPR,ko,0.5937755358797143,0.5937755358797143,1
ALLTAMH,ko,0.5937202920182347,0.5937202920182347,1
FORCT,oe,0.5936906101125036,0.5936906101125036,1
DHMPTR,ko,0.5936682792447657,0.5936682792447657,1
METabcpp,oe,0.5936386326470565,0.5936386326470565,1
MCITD,ko,0.5936138948785415,0.5936138948785415,1
SERt4pp,oe,0.593370108251132,0.593370108251132,1
MANtex,oe,0.5933055685964013,0.5933055685964013,1
NO3tex,oe,0.5933055685964013,0.5933055685964013,1
MPTG2,oe,0.593303219245296,0.593303219245296,1
GLUNpp,ko,0.5932712670028123,0.5932712670028123,1
DHNCOAS,ko,0.5931153669224261,0.5931153669224261,1
SHCHCS3,oe,0.5931021689305322,0.5931021689305322,1
AACTOOR,down,0.5930159223703771,0.5930159223703771,1
G1PPpp,oe,0.5929733394093892,0.5929733394093892,1
TREHpp,oe,0.5929597520928135,0.5929597520928135,1
CDGR,ko,0.5929295261848074,0.5929295261848074,1
DAPtex,oe,0.5929183142151091,0.5929183142151091,1
NAtex,oe,0.5929183142151091,0.5929183142151091,1
PGLYCP,ko,0.5927149670259919,0.5927149670259919,1
LYSDC,down,0.5926911611691519,0.5926911611691519,1
ALLTN,ko,0.5926907465868761,0.5926907465868761,1
NTD2,down,0.5926272443201643,0.5926272443201643,1
PSCLYStex,oe,0.5925883302481196,0.5925883302481196,1
PTHRpp,ko,0.5924957856625356,0.5924957856625356,1
FE3HOXtonex,down,0.5924253570697201,0.5924253570697201,1
FEOXAMtonex,down,0.5924253570697201,0.5924253570697201,1
CPGNtonex,down,0.5924253570697201,0.5924253570697201,1
FECRMtonex,down,0.5924253570697201,0.5924253570697201,1
ARBTNtonex,down,0.5924253570697201,0.5924253570697201,1
FEENTERtonex,down,0.5924253570697201,0.5924253570697201,1
CBItonex,down,0.5924253570697201,0.5924253570697201,1
GPDDA5,oe,0.5923534127350799,0.5923534127350799,1
GALS3,oe,0.5923412236047625,0.5923412236047625,1
LACZ,oe,0.5923412236047625,0.5923412236047625,1
SBTptspp,oe,0.5922370402266353,0.5922370402266353,1
ARBTptspp,oe,0.5922370402266353,0.5922370402266353,1
MNLptspp,oe,0.5922370402266353,0.5922370402266353,1
TAUDO,oe,0.5922093045074042,0.5922093045074042,1
DURADx,ko,0.5922073649946243,0.5922073649946243,1
TTRCYCtpp,down,0.5922040247669431,0.5922040247669431,1
MINCYCtpp,down,0.5922040247669431,0.5922040247669431,1
DOXRBCNtpp,down,0.5922040247669431,0.5922040247669431,1
CMtpp,down,0.5922040247669431,0.5922040247669431,1
RFAMPtpp,down,0.5922040247669431,0.5922040247669431,1
NOVBCNtpp,down,0.5922040247669431,0.5922040247669431,1
FUSAtpp,down,0.5922040247669431,0.5922040247669431,1
GALM2pp,oe,0.5921261838526222,0.5921261838526222,1
3OAS100,ko,0.5920941453877235,0.5920941453877235,1
QMO3,down,0.5920815380961023,0.5920815380961023,1
PUNP5,oe,0.5920442164127404,0.5920442164127404,1
PPBNGS,oe,0.5920269367072025,0.5920269367072025,1
GLDBRAN2,oe,0.5919451024939666,0.5919451024939666,1
GLBRAN2,oe,0.5919451024939666,0.5919451024939666,1
URIK2,oe,0.5919196237285876,0.5919196237285876,1
XAND,down,0.5918617157014335,0.5918617157014335,1
CLPNH181pp,oe,0.5918533699103371,0.5918533699103371,1
QMO2,down,0.5917530284373331,0.5917530284373331,1
SELGTHR2,down,0.5916138658550363,0.5916138658550363,1
SEPHCHCS,ko,0.5915610539985885,0.5915610539985885,1
NTD4,down,0.5914737726290766,0.5914737726290766,1
GPDDA2,down,0.5914558932886715,0.5914558932886715,1
TMAOR1pp,ko,0.5914534867989325,0.5914534867989325,1
KAS14,oe,0.5914415007179079,0.5914415007179079,1
EDTXS4,oe,0.5914163757790406,0.5914163757790406,1
ARBTNtex,ko,0.5913771182996367,0.5913771182996367,1
3HPPtpp,oe,0.5913749035343535,0.5913749035343535,1
G6PP,oe,0.5913029737939351,0.5913029737939351,1
MCITD,oe,0.5912779773951582,0.5912779773951582,1
ALATA_D2,ko,0.5912772201656221,0.5912772201656221,1
XPPT,ko,0.591264064718908,0.591264064718908,1
AB6PGH,ko,0.591226061071336,0.591226061071336,1
CPPPGO,down,0.5911543027632954,0.5911543027632954,1
GLNS,oe,0.5911111111111111,0.5911111111111111,1
PDH,down,0.5911111111111111,0.5911111111111111,1
PSD161,down,0.5911111111111111,0.5911111111111111,1
PFK_3,ko,0.5911111111111111,0.5911111111111111,1
GLU5K,oe,0.5911111111111111,0.5911111111111111,1
ASNt2rpp,oe,0.5911028015311954,0.5911028015311954,1
VALt2rpp,oe,0.5911028015311954,0.5911028015311954,1
AMALT3,oe,0.5909413070496066,0.5909413070496066,1
CUtex,oe,0.5909023838675713,0.5909023838675713,1
LALADGLUtpp,oe,0.5908729769672925,0.5908729769672925,1
ACGAptspp,oe,0.5908346609529367,0.5908346609529367,1
GAMptspp,oe,0.5908346609529367,0.5908346609529367,1
ADA,oe,0.5908076492236225,0.5908076492236225,1
HMBS,oe,0.5907647792560776,0.5907647792560776,1
DHBSH,ko,0.5906243278710004,0.5906243278710004,1
NO3t7pp,ko,0.5905887466116669,0.5905887466116669,1
GPDDA4,down,0.5905807462448651,0.5905807462448651,1
FMNRx2,oe,0.5905196785248725,0.5905196785248725,1
NTPP7,oe,0.5905154831823952,0.5905154831823952,1
NTPP3,oe,0.5905154831823952,0.5905154831823952,1
CAT,down,0.5904926570094287,0.5904926570094287,1
GLCtex_copy2,oe,0.5904548091239409,0.5904548091239409,1
CYTBD2pp,down,0.5903792483823487,0.5903792483823487,1
ACMANAptspp,oe,0.5903697105638958,0.5903697105638958,1
SELtpp,down,0.5902911615679888,0.5902911615679888,1
MN6PP,oe,0.5902163789421262,0.5902163789421262,1
NTD1,down,0.5901984074495477,0.5901984074495477,1
ADNt2pp_copy2,oe,0.5901806585360178,0.5901806585360178,1
AB6PGH,down,0.5901790401105486,0.5901790401105486,1
THIORDXi,down,0.5901296271838132,0.5901296271838132,1
GP4GH,down,0.590103608190228,0.590103608190228,1
NTPP1,oe,0.5899636772073754,0.5899636772073754,1
NTPP5,oe,0.5899636772073754,0.5899636772073754,1
3NTD9pp,ko,0.5898998632960493,0.5898998632960493,1
CMPN,ko,0.5898669578976362,0.5898669578976362,1
HPYRI,down,0.5898414254078402,0.5898414254078402,1
GLDBRAN2,ko,0.5897898836740164,0.5897898836740164,1
GLBRAN2,ko,0.5897898836740164,0.5897898836740164,1
ACGAL1PPpp,ko,0.5897709768395407,0.5897709768395407,1
ARGAGMt7pp,oe,0.5897493181418656,0.5897493181418656,1
ALCD2x,ko,0.589713724887392,0.589713724887392,1
CYANST,down,0.5896425401901589,0.5896425401901589,1
PPCDC,down,0.5896208297751451,0.5896208297751451,1
RFAMPtpp,ko,0.5895452527457362,0.5895452527457362,1
DOXRBCNtpp,ko,0.5895452527457362,0.5895452527457362,1
NOVBCNtpp,ko,0.5895452527457362,0.5895452527457362,1
TTRCYCtpp,ko,0.5895452527457362,0.5895452527457362,1
MINCYCtpp,ko,0.5895452527457362,0.5895452527457362,1
CMtpp,ko,0.5895452527457362,0.5895452527457362,1
FUSAtpp,ko,0.5895452527457362,0.5895452527457362,1
3NTD7pp,ko,0.5895272159632966,0.5895272159632966,1
PHEt2rpp,oe,0.589424892442384,0.589424892442384,1
NADPHQR2,down,0.5893380915861932,0.5893380915861932,1
NADH5,down,0.5893380915861932,0.5893380915861932,1
HYD2pp,ko,0.5892439766747428,0.5892439766747428,1
MANGLYCptspp,oe,0.5892187121052932,0.5892187121052932,1
DC6PH,oe,0.5892030164766838,0.5892030164766838,1
FDMO4,oe,0.5891740260615669,0.5891740260615669,1
GPDDA2,ko,0.5891313802318537,0.5891313802318537,1
3NTD4pp,down,0.5890890042529371,0.5890890042529371,1
OAADC,down,0.5890483524425647,0.5890483524425647,1
THIORDXi,ko,0.5890050634417733,0.5890050634417733,1
G3PD7,down,0.5889826152012307,0.5889826152012307,1
NTP3pp,ko,0.5889670211578655,0.5889670211578655,1
3OAS181,ko,0.5888917369461353,0.5888917369461353,1
CRNt8pp,oe,0.5888579933545363,0.5888579933545363,1
DURIPP,ko,0.5888411629454415,0.5888411629454415,1
AOBUTDs,ko,0.5887241740072113,0.5887241740072113,1
MI1PP,ko,0.5886304012225575,0.5886304012225575,1
FCLT,down,0.5885800025790757,0.5885800025790757,1
ADOCBLtonex,ko,0.5884584973153736,0.5884584973153736,1
5DOAN,oe,0.5884306594345377,0.5884306594345377,1
PDE4,oe,0.5882925668194203,0.5882925668194203,1
CRNDCAL2,ko,0.5882873206212649,0.5882873206212649,1
CTBTCAL2,ko,0.5882873206212649,0.5882873206212649,1
G3PAT141,ko,0.5882807661349055,0.5882807661349055,1
GPDDA4,ko,0.5882562331880473,0.5882562331880473,1
AGt3,ko,0.5882158752224332,0.5882158752224332,1
GTHOr,oe,0.5882104943063475,0.5882104943063475,1
AAMYL,oe,0.5882000198144669,0.5882000198144669,1
LYSDC,ko,0.5880876725509251,0.5880876725509251,1
METS,down,0.5879448458571052,0.5879448458571052,1
NADH18pp,down,0.5879187085834631,0.5879187085834631,1
CYANST,ko,0.5877700851636058,0.5877700851636058,1
EDTXS2,oe,0.587759790523958,0.587759790523958,1
NTRIR2x,ko,0.5876359365476556,0.5876359365476556,1
DMQMT,oe,0.5876127760273364,0.5876127760273364,1
CD2t3pp,down,0.5875235329464013,0.5875235329464013,1
U23GAAT,down,0.5875216932712826,0.5875216932712826,1
PHEtex,oe,0.5875015638093094,0.5875015638093094,1
FADRx2,oe,0.5874343332673454,0.5874343332673454,1
PYAM5PO,down,0.5873797351759761,0.5873797351759761,1
DMSOR1,down,0.5873667412874716,0.5873667412874716,1
DOXRBCNtex,ko,0.587355180822242,0.587355180822242,1
MINCYCtex,ko,0.587355180822242,0.587355180822242,1
FUSAtex,ko,0.587355180822242,0.587355180822242,1
CMtex,ko,0.587355180822242,0.587355180822242,1
NOVBCNtex,ko,0.587355180822242,0.587355180822242,1
TTRCYCtex,ko,0.587355180822242,0.587355180822242,1
RFAMPtex,ko,0.587355180822242,0.587355180822242,1
RMPA,oe,0.5872795455064901,0.5872795455064901,1
FCLPA,oe,0.5872795455064901,0.5872795455064901,1
FEENTERtonex,ko,0.5872622074010374,0.5872622074010374,1
CBItonex,ko,0.5872622074010374,0.5872622074010374,1
CPGNtonex,ko,0.5872622074010374,0.5872622074010374,1
ARBTNtonex,ko,0.5872622074010374,0.5872622074010374,1
FECRMtonex,ko,0.5872622074010374,0.5872622074010374,1
FE3HOXtonex,ko,0.5872622074010374,0.5872622074010374,1
FEOXAMtonex,ko,0.5872622074010374,0.5872622074010374,1
CLPNH160pp,oe,0.5872392815938986,0.5872392815938986,1
CLPNH161pp,oe,0.5872392815938986,0.5872392815938986,1
TYRPpp,down,0.5871659214263099,0.5871659214263099,1
UDPGtex,oe,0.5871160683240534,0.5871160683240534,1
CYTDtex,oe,0.5871160683240534,0.5871160683240534,1
SPODM,ko,0.5870742062817109,0.5870742062817109,1
OXAMTC,down,0.5870183414420619,0.5870183414420619,1
ALCD2x,oe,0.5868316555321026,0.5868316555321026,1
NTD1,ko,0.5867822795434477,0.5867822795434477,1
4HTHRS,oe,0.5867713298032069,0.5867713298032069,1
CRNCDH,down,0.5867165521576622,0.5867165521576622,1
HPYRI,ko,0.5867048213395626,0.5867048213395626,1
H2SO,oe,0.5867014268369829,0.5867014268369829,1
FACOAL180t2pp,oe,0.5865965843184546,0.5865965843184546,1
FACOAL181t2pp,oe,0.5865965843184546,0.5865965843184546,1
TMAOR1pp,down,0.58648031520821,0.58648031520821,1
FEENTERexs,oe,0.5864740819184493,0.5864740819184493,1
FECRMexs,oe,0.5864740819184493,0.5864740819184493,1
FEOXAMexs,oe,0.5864740819184493,0.5864740819184493,1
ARBTNexs,oe,0.5864740819184493,0.5864740819184493,1
CPGNexs,oe,0.5864740819184493,0.5864740819184493,1
FE3HOXexs,oe,0.5864740819184493,0.5864740819184493,1
NTP11,oe,0.586405132733832,0.586405132733832,1
NO2t2rpp,oe,0.586380780939683,0.586380780939683,1
DSBGGT,oe,0.5863737442841473,0.5863737442841473,1
DSBCGT,oe,0.5863737442841473,0.5863737442841473,1
VPAMTr,oe,0.5863724824894134,0.5863724824894134,1
G2PP,oe,0.5862662267923838,0.5862662267923838,1
NTD2,ko,0.58612930197622,0.58612930197622,1
FRULYStex,oe,0.5860920280918615,0.5860920280918615,1
UDPGLCURtex,oe,0.5860920280918615,0.5860920280918615,1
UDPGALtex,oe,0.5860920280918615,0.5860920280918615,1
CYTBDpp,down,0.5860652227550718,0.5860652227550718,1
PDX5PO2,down,0.586006020317465,0.586006020317465,1
OXAMTC,ko,0.5859322628652349,0.5859322628652349,1
CGLYtex,oe,0.5859139683000061,0.5859139683000061,1
G3PAT180,oe,0.5858618491262976,0.5858618491262976,1
G3PAT181,oe,0.5858618491262976,0.5858618491262976,1
URIt2pp_copy1,oe,0.5858527769617558,0.5858527769617558,1
PSCLYSt2pp,oe,0.5857504801581812,0.5857504801581812,1
NTPP4,oe,0.5857068953669683,0.5857068953669683,1
SELGTHR2,ko,0.5856689075215149,0.5856689075215149,1
MLDCP1App,oe,0.5856681296014666,0.5856681296014666,1
TYRt2rpp,oe,0.5855182005470582,0.5855182005470582,1
METSOXR1,oe,0.5853472450490788,0.5853472450490788,1
METSOXR2,oe,0.5853472450490788,0.5853472450490788,1
CYStex,oe,0.5852754235530702,0.5852754235530702,1
SARCOX,ko,0.5851868767063257,0.5851868767063257,1
TYRPtex,oe,0.5848899280678141,0.5848899280678141,1
FE3HOXUtpp,ko,0.5848289435208326,0.5848289435208326,1
FEENTERtex,ko,0.5848289435208326,0.5848289435208326,1
CPGNUtex,ko,0.5848289435208326,0.5848289435208326,1
FECRMUtex,ko,0.5848289435208326,0.5848289435208326,1
FEOXAMUtex,ko,0.5848289435208326,0.5848289435208326,1
GOFUCR,ko,0.5848119725042534,0.5848119725042534,1
G3PAT120,oe,0.5846602862104995,0.5846602862104995,1
R5PP,oe,0.5845419379853825,0.5845419379853825,1
GPDDA3,oe,0.5844854881927736,0.5844854881927736,1
GTPHs,oe,0.58447521035663,0.58447521035663,1
F6PP,oe,0.5843805043139203,0.5843805043139203,1
NAt3_2pp,ko,0.5843705120551433,0.5843705120551433,1
NAt3pp,ko,0.5843705120551433,0.5843705120551433,1
HG2t3pp,ko,0.5843705120551433,0.5843705120551433,1
NAt3_1p5pp,ko,0.5843705120551433,0.5843705120551433,1
DSBDR,oe,0.5843501505586444,0.5843501505586444,1
3OAS180,ko,0.584320607519877,0.584320607519877,1
GMPR,ko,0.5842333699270156,0.5842333699270156,1
CD2tpp,ko,0.5841118202387714,0.5841118202387714,1
DATPHs,oe,0.5840848459323265,0.5840848459323265,1
AP5AH,oe,0.5840642586017084,0.5840642586017084,1
LGTHL,oe,0.5839769806868471,0.5839769806868471,1
DDPGALA,oe,0.5839232548886776,0.5839232548886776,1
SLNTtpp,down,0.5838859779136385,0.5838859779136385,1
G6PP,ko,0.583862082343314,0.583862082343314,1
PPTHpp,down,0.5838586252564192,0.5838586252564192,1
SHSL1,down,0.5838403686366715,0.5838403686366715,1
OXCDC,oe,0.5838315925451718,0.5838315925451718,1
NTD12pp,down,0.5836864270594979,0.5836864270594979,1
DHPTDCs2,down,0.5836808987147492,0.5836808987147492,1
4PCPpp,oe,0.5836353098502561,0.5836353098502561,1
TRE6PS,oe,0.5836247115695519,0.5836247115695519,1
PPPGO3,oe,0.5836104776841065,0.5836104776841065,1
